video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text,title_word_count,title_char_count,description_word_count,description_char_count,combined_word_count,combined_char_count,emoji_count,hashtag_count,mention_count,exclamation_count,question_count,engagement_rate,log_views,log_likes,log_comments,video_age_days
xN6UJiR6blk,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,Take your ambition to the next level with BITS Pilani Digital,"Skilling up shouldn't mean stepping away from your 9-to-5.​ With BITS Pilani Digital, you get flexible, self-paced learning that fits ...",BITS Pilani Digital,2025-08-25T05:49:27Z,2025,25338,21,0,PT34S,unknown,https://www.youtube.com/watch?v=xN6UJiR6blk,17,Relevant,Take your ambition to the next level with BITS Pilani Digital,"Skilling up shouldn't mean stepping away from your 9-to-5.​ With BITS Pilani Digital, you get flexible, self-paced learning that fits .","Take your ambition to the next level with BITS Pilani Digital Skilling up shouldn't mean stepping away from your 9-to-5.​ With BITS Pilani Digital, you get flexible, self-paced learning that fits .",11,61,21,135,32,197,0,0,0,0,0,0.000829,10.140099989797301,3.091042453358316,0.0,311
xhQ9AZWzqX4,Sharda University,faculty_research,faculty,Sharda University faculty,Gamaliel Ponsian Lazaro | Student Testimonial | Tanzania || Sharda University,"shardauniversity From Tanzania to India — a journey of ambition, growth, and success. Meet Gamaliel Ponsian ...",Sharda University,2026-06-08T11:30:07Z,2026,165,4,0,PT1M50S,unknown,https://www.youtube.com/watch?v=xhQ9AZWzqX4,17,Relevant,Gamaliel Ponsian Lazaro | Student Testimonial | Tanzania || Sharda University,"shardauniversity From Tanzania to India — a journey of ambition, growth, and success. Meet Gamaliel Ponsian .","Gamaliel Ponsian Lazaro | Student Testimonial | Tanzania || Sharda University shardauniversity From Tanzania to India — a journey of ambition, growth, and success. Meet Gamaliel Ponsian .",11,77,17,109,28,187,0,0,0,0,0,0.024242,5.111987788356544,1.6094379124341003,0.0,24
kxnaEIC-pkw,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Look how i manage my Academics and Research Work in Jamia Hamdard,,Unfiltered talks with Aafreen ,2025-01-26T05:53:46Z,2025,58,4,3,PT1M3S,unknown,https://www.youtube.com/watch?v=kxnaEIC-pkw,17,Relevant,Look how i manage my Academics and Research Work in Jamia Hamdard,,Look how i manage my Academics and Research Work in Jamia Hamdard,12,65,0,0,12,65,0,0,0,0,0,0.12069,4.07753744390572,1.6094379124341003,1.3862943611198906,522
Od6F-XSy-es,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,My college in Jamia hamdard university 🫶❤️🫶❤️👍👑🫶,,Jamia hamdard University 🔥,2024-12-27T00:30:24Z,2024,24312,270,26,PT32S,unknown,https://www.youtube.com/watch?v=Od6F-XSy-es,17,Relevant,My college in Jamia hamdard university 🫶❤️🫶❤️👍👑🫶,,My college in Jamia hamdard university 🫶❤️🫶❤️👍👑🫶,7,48,0,0,7,48,3,0,0,0,0,0.012175,10.098766465702033,5.602118820879701,3.295836866004329,552
FwkfpJ1XPkg,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,Admissions open for BITS Pilani WILP Programmes #bitswilp #admissionsopen,Ready to elevate your career without interruption? BITS Pilani WILP announces admissions for its most coveted programmes for ...,BITS Pilani Work Integrated Learning Programmes ,2024-04-22T11:15:34Z,2024,1249,16,10,PT35S,unknown,https://www.youtube.com/watch?v=FwkfpJ1XPkg,17,Relevant,Admissions open for BITS Pilani WILP Programmes #bitswilp #admissionsopen,Ready to elevate your career without interruption? BITS Pilani WILP announces admissions for its most coveted programmes for .,Admissions open for BITS Pilani WILP Programmes #bitswilp #admissionsopen Ready to elevate your career without interruption? BITS Pilani WILP announces admissions for its most coveted programmes for .,9,73,19,126,28,200,0,2,0,0,1,0.020817,7.1308988302963465,2.833213344056216,2.3978952727983707,801
zDZO07VlURs,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Teaching Post in Jamia Hamdard #delhi #vacancy #Faculty #Recruitment #jobs #teachingjobs 2025 posts,,Study IncenseJobs,2025-10-10T20:02:30Z,2025,100,1,0,PT15S,unknown,https://www.youtube.com/watch?v=zDZO07VlURs,17,Relevant,Teaching Post in Jamia Hamdard #delhi #vacancy #Faculty #Recruitment #jobs #teachingjobs 2025 posts,,Teaching Post in Jamia Hamdard #delhi #vacancy #Faculty #Recruitment #jobs #teachingjobs 2025 posts,13,99,0,0,13,99,0,6,0,0,0,0.01,4.61512051684126,0.6931471805599453,0.0,265
Tu3FqNbEFEs,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,&quot;Mass Media Admissions &amp; Careers | Talk with Jamia Hamdard Professor | MD Faisal Khan&quot; (Part 4),"Exclusive Interview on Mass Media Admissions, Eligibility & Career Opportunities | MD Faisal Khan** Are you interested in ...",Md Faisal Khan,2025-04-20T19:43:14Z,2025,33,2,2,PT10M30S,unknown,https://www.youtube.com/watch?v=Tu3FqNbEFEs,17,Relevant,"""Mass Media Admissions & Careers | Talk with Jamia Hamdard Professor | MD Faisal Khan"" (Part 4)","Exclusive Interview on Mass Media Admissions, Eligibility & Career Opportunities | MD Faisal Khan** Are you interested in .","""Mass Media Admissions & Careers | Talk with Jamia Hamdard Professor | MD Faisal Khan"" (Part 4) Exclusive Interview on Mass Media Admissions, Eligibility & Career Opportunities | MD Faisal Khan** Are you interested in .",17,95,19,123,36,219,0,0,0,0,0,0.121212,3.5263605246161616,1.0986122886681098,1.0986122886681098,438
pydcYMviXAw,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,BITS Pilani campus recruitment Vacancy ll Hidden Opportunity ll check full Detail video and Apply,Junior Research Fellow (JRF) Position at BITS Pilani – DST-INSPIRE Funded Project | Apply Now! Check full Detail video ...,Job guide ,2024-12-25T11:02:21Z,2024,222,2,0,PT56S,unknown,https://www.youtube.com/watch?v=pydcYMviXAw,17,Relevant,BITS Pilani campus recruitment Vacancy ll Hidden Opportunity ll check full Detail video and Apply,Junior Research Fellow (JRF) Position at BITS Pilani – DST-INSPIRE Funded Project | Apply Now! Check full Detail video .,BITS Pilani campus recruitment Vacancy ll Hidden Opportunity ll check full Detail video and Apply Junior Research Fellow (JRF) Position at BITS Pilani – DST-INSPIRE Funded Project | Apply Now! Check full Detail video .,15,97,20,120,35,218,0,0,0,1,0,0.009009,5.407171771460119,1.0986122886681098,0.0,554
7aW8mUt4Qss,College of Engineering Pune,faculty_research,plagiarism,College of Engineering Pune plagiarism,Research Paper | Literature Review | Scispace #literaturereviewinresearch #researchpaper #scispace,Research Paper | Literature Review | Scispace #literaturereviewinresearch #researchpaper #scispace Literature review in ...,Basic Steps,2023-02-04T10:29:15Z,2023,851211,16275,9,PT44S,unknown,https://www.youtube.com/watch?v=7aW8mUt4Qss,17,Relevant,Research Paper | Literature Review | Scispace #literaturereviewinresearch #researchpaper #scispace,Research Paper | Literature Review | Scispace #literaturereviewinresearch #researchpaper #scispace Literature review in .,Research Paper | Literature Review | Scispace #literaturereviewinresearch #researchpaper #scispace Research Paper | Literature Review | Scispace #literaturereviewinresearch #researchpaper #scispace Literature review in .,10,98,14,121,24,220,0,6,0,0,0,0.01913,13.654416495214505,9.697446909121581,2.302585092994046,1244
jJxLNkcq21A,Sharda University,faculty_research,faculty,Sharda University faculty,Halloween-themed Freshers’ Party At Sharda University #Shorts,"Witches, ghouls, and a whole lot of fun, SSDAP's Halloween-themed Freshers' Party was a spook-tacular start to a new chapter.",Sharda University,2024-11-12T05:30:10Z,2024,2947,67,0,PT39S,unknown,https://www.youtube.com/watch?v=jJxLNkcq21A,17,Relevant,Halloween-themed Freshers’ Party At Sharda University #Shorts,"Witches, ghouls, and a whole lot of fun, SSDAP's Halloween-themed Freshers' Party was a spook-tacular start to a new chapter.","Halloween-themed Freshers’ Party At Sharda University #Shorts Witches, ghouls, and a whole lot of fun, SSDAP's Halloween-themed Freshers' Party was a spook-tacular start to a new chapter.",7,61,20,125,27,187,0,1,0,0,0,0.022735,7.988882253309227,4.219507705176107,0.0,597
YsmYxraC-8Y,Sharda University,faculty_research,faculty,Sharda University faculty,9th Convocation Ceremony 2025 || Sharda University,9th Convocation Ceremony 2025#ShardaUniversity Connect With Us On Social Media: Subscribe ...,Sharda University,2025-10-11T20:10:58Z,2025,4310,123,0,PT2H6M36S,unknown,https://www.youtube.com/watch?v=YsmYxraC-8Y,17,Relevant,9th Convocation Ceremony 2025 || Sharda University,9th Convocation Ceremony 2025#ShardaUniversity Connect With Us On Social Media: Subscribe .,9th Convocation Ceremony 2025 || Sharda University 9th Convocation Ceremony 2025#ShardaUniversity Connect With Us On Social Media: Subscribe .,7,50,12,91,19,142,0,1,0,0,0,0.028538,8.368925174747135,4.820281565605037,0.0,264
cq9I4vsoNys,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Bridging Borders Through Education: Kazakhstan Students Explore Chandigarh University!,Global Connections in Bloom: Kazakhstan Delegation Visits Chandigarh University! Chandigarh University recently had the honor ...,Chandigarh University - CU,2026-03-26T06:20:22Z,2026,155,6,0,PT1M43S,unknown,https://www.youtube.com/watch?v=cq9I4vsoNys,17,Relevant,Bridging Borders Through Education: Kazakhstan Students Explore Chandigarh University!,Global Connections in Bloom: Kazakhstan Delegation Visits Chandigarh University! Chandigarh University recently had the honor .,Bridging Borders Through Education: Kazakhstan Students Explore Chandigarh University! Global Connections in Bloom: Kazakhstan Delegation Visits Chandigarh University! Chandigarh University recently had the honor .,9,86,16,127,25,214,0,0,0,2,0,0.03871,5.049856007249537,1.9459101490553132,0.0,98
ezKsQZFKhdo,Sharda University,faculty_research,faculty,Sharda University faculty,"CAMPUS LIFE | Sharda University, Uzbekistan | Beyond Boundaries","Reach us at | Sharda University - Uzbekistan - 73, Boburshah Prospekt, Andijan, Uzbekistan - +998 90 525 12 34 +998 90 ...",Sharda University -Uzbekistan,2023-06-09T05:54:07Z,2023,1673,22,1,PT5M21S,unknown,https://www.youtube.com/watch?v=ezKsQZFKhdo,17,Relevant,"CAMPUS LIFE | Sharda University, Uzbekistan | Beyond Boundaries","Reach us at | Sharda University - Uzbekistan - 73, Boburshah Prospekt, Andijan, Uzbekistan - +998 90 525 12 34 +998 90 .","CAMPUS LIFE | Sharda University, Uzbekistan | Beyond Boundaries Reach us at | Sharda University - Uzbekistan - 73, Boburshah Prospekt, Andijan, Uzbekistan - +998 90 525 12 34 +998 90 .",9,63,23,120,32,184,0,0,0,0,0,0.013748,7.422971251049421,3.1354942159291497,0.6931471805599453,1119
1JZdNwtYRHs,College of Engineering Pune,faculty_research,plagiarism,College of Engineering Pune plagiarism,How to write a research paper? Step by Step guide to write research paper | Research Paper कैसे लिखे,How to write a research paper? Step by Step guide to write research paper | Research Paper कैसे लिखे #researchwriting ...,UGC NET MENTOR,2024-09-18T11:11:34Z,2024,173737,5848,368,PT29M31S,unknown,https://www.youtube.com/watch?v=1JZdNwtYRHs,17,Relevant,How to write a research paper? Step by Step guide to write research paper | Research Paper कैसे लिखे,How to write a research paper? Step by Step guide to write research paper | Research Paper कैसे लिखे #researchwriting .,How to write a research paper? Step by Step guide to write research paper | Research Paper कैसे लिखे How to write a research paper? Step by Step guide to write research paper | Research Paper कैसे लिखे #researchwriting .,19,100,21,119,40,220,0,1,0,0,2,0.035778,12.065303696293757,8.674025985443025,5.910796644040527,652
gNmfBmTRrg4,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,What a Great Tour of Chandigarh University UP Campus by Our Hero Kuldeep Yadav,What's a better way to get a tour of India's First AI-Augmented Multidisciplinary University Campus by none other than Mr. Kuldeep ...,Chandigarh University UP,2026-02-01T15:49:22Z,2026,23674967,109,2,PT37S,unknown,https://www.youtube.com/watch?v=gNmfBmTRrg4,17,Relevant,What a Great Tour of Chandigarh University UP Campus by Our Hero Kuldeep Yadav,What's a better way to get a tour of India's First AI-Augmented Multidisciplinary University Campus by none other than Mr. Kuldeep .,What a Great Tour of Chandigarh University UP Campus by Our Hero Kuldeep Yadav What's a better way to get a tour of India's First AI-Augmented Multidisciplinary University Campus by none other than Mr. Kuldeep .,14,78,22,132,36,211,0,0,0,0,0,5e-06,16.979928845398756,4.700480365792417,1.0986122886681098,151
04y5ylCLFzA,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,Campus Immersion at BITS Pilani | Adani Group M.Tech Applied Energy Engineering,"Adani Group, in collaboration with BITS Pilani Work Integrated Learning Programmes (WILP), is enabling its engineers to deepen ...",BITS Pilani Work Integrated Learning Programmes ,2026-03-17T06:57:55Z,2026,249,5,0,PT2M16S,unknown,https://www.youtube.com/watch?v=04y5ylCLFzA,17,Relevant,Campus Immersion at BITS Pilani | Adani Group M.Tech Applied Energy Engineering,"Adani Group, in collaboration with BITS Pilani Work Integrated Learning Programmes (WILP), is enabling its engineers to deepen .","Campus Immersion at BITS Pilani | Adani Group M.Tech Applied Energy Engineering Adani Group, in collaboration with BITS Pilani Work Integrated Learning Programmes (WILP), is enabling its engineers to deepen .",12,79,19,128,31,208,0,0,0,0,0,0.02008,5.521460917862246,1.791759469228055,0.0,107
5j381Hkuv3k,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Research Methodology MCQs | PhD Entrance Exam  for Jamia Millia Islamia University,Paper 1 Course Link ...,PhD Jobs and Admission,2023-02-07T05:46:43Z,2023,434,16,1,PT27M,unknown,https://www.youtube.com/watch?v=5j381Hkuv3k,17,Relevant,JMI University Research Methodology MCQs | PhD Entrance Exam for Jamia Millia Islamia University,Paper 1 Course Link .,JMI University Research Methodology MCQs | PhD Entrance Exam for Jamia Millia Islamia University Paper 1 Course Link .,14,96,5,21,19,118,0,0,0,0,0,0.039171,6.075346031088684,2.833213344056216,0.6931471805599453,1241
xZwsejUY9kw,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Guest faculty vacancy in central university of Jharkhand,,Pooja Narang's  physics classes,2024-06-14T08:39:28Z,2024,20,3,0,PT4M,unknown,https://www.youtube.com/watch?v=xZwsejUY9kw,17,Relevant,Guest faculty vacancy in central university of Jharkhand,,Guest faculty vacancy in central university of Jharkhand,8,56,0,0,8,56,0,0,0,0,0,0.15,3.044522437723423,1.3862943611198906,0.0,748
uwYYL4I5qGU,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,BSc  Biotechnology at Chandigarh University,"Ever wondered how cutting-edge science is shaping the future of medicine, agriculture, and the environment? Chandigarh ...",Chandigarh University - CU,2026-03-05T14:22:41Z,2026,486,10,0,PT1M41S,unknown,https://www.youtube.com/watch?v=uwYYL4I5qGU,17,Relevant,BSc Biotechnology at Chandigarh University,"Ever wondered how cutting-edge science is shaping the future of medicine, agriculture, and the environment? Chandigarh .","BSc Biotechnology at Chandigarh University Ever wondered how cutting-edge science is shaping the future of medicine, agriculture, and the environment? Chandigarh .",5,42,17,120,22,163,0,0,0,0,1,0.020576,6.18826412308259,2.3978952727983707,0.0,119
YUYYALSMfUo,Indian Institute of Management,faculty_research,faculty,Indian Institute of Management faculty,"indian institute of management, bodghgaya, recruitment , 2023faculty and non faculty positions",iimbodhgaya #iimrecruitment2023 #iimteachingrecruitment #iimnonteaching #youtubeshorts.,Kanika Sharma,2023-08-23T12:01:12Z,2023,411,4,0,PT5S,unknown,https://www.youtube.com/watch?v=YUYYALSMfUo,17,Relevant,"indian institute of management, bodghgaya, recruitment , 2023faculty and non faculty positions",iimbodhgaya #iimrecruitment2023 #iimteachingrecruitment #iimnonteaching #youtubeshorts.,"indian institute of management, bodghgaya, recruitment , 2023faculty and non faculty positions iimbodhgaya #iimrecruitment2023 #iimteachingrecruitment #iimnonteaching #youtubeshorts.",12,94,5,87,17,182,0,4,0,0,0,0.009732,6.021023349349527,1.6094379124341003,0.0,1044
0ukRGr1f7tI,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,9th Convocation Highlights | Central University of Kerala,"The 9th Convocation Ceremony was held with grandeur at the Periya Campus, celebrating the achievements of 923 graduates.",Central University of Kerala,2025-11-13T15:27:15Z,2025,973,42,2,PT5M18S,unknown,https://www.youtube.com/watch?v=0ukRGr1f7tI,17,Relevant,9th Convocation Highlights | Central University of Kerala,"The 9th Convocation Ceremony was held with grandeur at the Periya Campus, celebrating the achievements of 923 graduates.","9th Convocation Highlights | Central University of Kerala The 9th Convocation Ceremony was held with grandeur at the Periya Campus, celebrating the achievements of 923 graduates.",8,57,18,120,26,178,0,0,0,0,0,0.045221,6.881411303642535,3.7612001156935624,1.0986122886681098,231
MkZ7I85AeAo,Christ University,faculty_research,faculty,Christ University faculty,CHRIST University MBA Admission Queries Answered | Social Media Q&amp;A by Dr. Sathiya Seelan B,"In this video, Dr. Sathiya Seelan B addresses common questions and concerns related to the MBA program at CHRIST (Deemed ...","Christ University, Bangalore",2026-01-09T04:03:37Z,2026,20924,17,2,PT16M54S,unknown,https://www.youtube.com/watch?v=MkZ7I85AeAo,17,Relevant,CHRIST University MBA Admission Queries Answered | Social Media Q&A by Dr. Sathiya Seelan B,"In this video, Dr. Sathiya Seelan B addresses common questions and concerns related to the MBA program at CHRIST (Deemed .","CHRIST University MBA Admission Queries Answered | Social Media Q&A by Dr. Sathiya Seelan B In this video, Dr. Sathiya Seelan B addresses common questions and concerns related to the MBA program at CHRIST (Deemed .",15,91,21,122,36,214,0,0,0,0,0,0.000908,9.948699895357676,2.8903717578961645,1.0986122886681098,174
NUeVhd1CiRE,Amity University,faculty_research,faculty,Amity University faculty,Online talk on Qsim for faculty researchers of the Amity University | 16th Oct 2025,,Amity Uni Events,2026-04-21T08:11:16Z,2026,4,0,0,PT1H25M19S,unknown,https://www.youtube.com/watch?v=NUeVhd1CiRE,17,Relevant,Online talk on Qsim for faculty researchers of the Amity University | 16th Oct 2025,,Online talk on Qsim for faculty researchers of the Amity University | 16th Oct 2025,15,83,0,0,15,83,0,0,0,0,0,0.0,1.6094379124341003,0.0,0.0,72
YyzUcZXbCLs,Symbiosis International University,faculty_research,faculty,Symbiosis International University faculty,"77th Republic Day Celebration at Symbiosis International University, Lavale, Pune",Symbiosis International University (SIU) celebrated the 77th Republic Day with great pomp and pride across all its campuses. Prof ...,Symbiosis International (Deemed University),2026-01-26T13:44:20Z,2026,204,14,0,PT1M14S,unknown,https://www.youtube.com/watch?v=YyzUcZXbCLs,17,Relevant,"77th Republic Day Celebration at Symbiosis International University, Lavale, Pune",Symbiosis International University (SIU) celebrated the 77th Republic Day with great pomp and pride across all its campuses. Prof .,"77th Republic Day Celebration at Symbiosis International University, Lavale, Pune Symbiosis International University (SIU) celebrated the 77th Republic Day with great pomp and pride across all its campuses. Prof .",10,81,20,131,30,213,0,0,0,0,0,0.068627,5.3230099791384085,2.70805020110221,0.0,157
rpEEREV4Fr4,RV University,faculty_research,faculty,RV University faculty,Why to do an Executive MBA from RV University &amp; Bryant University?,Enhance your professional insights with our #ExecutiveMBA. With cutting edge curriculum delivered over 18 flexible academic ...,RV University - Bryant University EMBA ,2023-07-27T13:42:50Z,2023,113,0,0,PT25S,unknown,https://www.youtube.com/watch?v=rpEEREV4Fr4,17,Relevant,Why to do an Executive MBA from RV University & Bryant University?,Enhance your professional insights with our #ExecutiveMBA. With cutting edge curriculum delivered over 18 flexible academic .,Why to do an Executive MBA from RV University & Bryant University? Enhance your professional insights with our #ExecutiveMBA. With cutting edge curriculum delivered over 18 flexible academic .,12,66,17,125,29,192,0,1,0,0,1,0.0,4.736198448394496,0.0,0.0,1071
LsL8eGW2tdc,Sharda University,faculty_research,faculty,Sharda University faculty,Join The League Of 30000+ Achievers At Sharda University!,"Welcome to Sharda University, where dreams meet excellence! Join the league of over 30000 achievers who have chosen to ...",Sharda University,2024-03-07T05:42:31Z,2024,1905717,190,0,PT40S,unknown,https://www.youtube.com/watch?v=LsL8eGW2tdc,17,Relevant,Join The League Of 30000+ Achievers At Sharda University!,"Welcome to Sharda University, where dreams meet excellence! Join the league of over 30000 achievers who have chosen to .","Join The League Of 30000+ Achievers At Sharda University! Welcome to Sharda University, where dreams meet excellence! Join the league of over 30000 achievers who have chosen to .",9,57,20,120,29,178,0,0,0,2,0,0.0001,14.460369398420026,5.25227342804663,0.0,847
rRLgonCZfzo,KIIT University,faculty_research,faculty,KIIT University faculty,Tech Career Dreams Unleash Your Potential at KIIT University #shorts #kiit #career,shorts #kiit #career #kiituniversity This Video is all about tech career dreams: Do you dream of a career in the ever-evolving world ...,KIIT University,2024-03-02T07:34:35Z,2024,1866,89,0,PT31S,unknown,https://www.youtube.com/watch?v=rRLgonCZfzo,17,Relevant,Tech Career Dreams Unleash Your Potential at KIIT University #shorts #kiit #career,shorts #kiit #career #kiituniversity This Video is all about tech career dreams: Do you dream of a career in the ever-evolving world .,Tech Career Dreams Unleash Your Potential at KIIT University #shorts #kiit #career shorts #kiit #career #kiituniversity This Video is all about tech career dreams: Do you dream of a career in the ever-evolving world .,12,82,23,134,35,217,0,6,0,0,0,0.047696,7.532088143541722,4.499809670330265,0.0,852
UtUEW8fA-0M,Central University of Gujarat,faculty_research,faculty,Central University of Gujarat faculty,"M.A. in Hindi at the Department of Hindi Studies, Central University of Gujarat","Dive into the world of Hindi language and literature with our M.A. in Hindi program at the Department of Hindi Studies, Central ...",Central University of Gujarat,2024-01-11T17:40:43Z,2024,706,22,2,PT44S,unknown,https://www.youtube.com/watch?v=UtUEW8fA-0M,17,Relevant,"M.A. in Hindi at the Department of Hindi Studies, Central University of Gujarat","Dive into the world of Hindi language and literature with our M.A. in Hindi program at the Department of Hindi Studies, Central .","M.A. in Hindi at the Department of Hindi Studies, Central University of Gujarat Dive into the world of Hindi language and literature with our M.A. in Hindi program at the Department of Hindi Studies, Central .",13,79,23,129,36,209,0,0,0,0,0,0.033994,6.561030665896573,3.1354942159291497,1.0986122886681098,903
sDz9M4-BFhs,Sharda University,faculty_research,faculty,Sharda University faculty,Sharda University Welcomes Nasir Ibrahim Muhammad | Nigeria,"""India is tecℎnically, educationally and environmentally good for ...",Sharda University,2024-09-25T11:47:55Z,2024,663,15,2,PT1M49S,unknown,https://www.youtube.com/watch?v=sDz9M4-BFhs,17,Relevant,Sharda University Welcomes Nasir Ibrahim Muhammad | Nigeria,"""India is tecℎnically, educationally and environmentally good for .","Sharda University Welcomes Nasir Ibrahim Muhammad | Nigeria ""India is tecℎnically, educationally and environmentally good for .",8,59,9,67,17,127,0,0,0,0,0,0.025641,6.498282149476434,2.772588722239781,1.0986122886681098,645
dUfzQjdnUAk,Central University of Gujarat,faculty_research,faculty,Central University of Gujarat faculty,CENTRAL UNIVERSITY OF GUJARAT 6th CONVOCATION,LIVI.,Central University of Gujarat,2025-11-16T02:25:03Z,2025,2859,102,0,PT2H36M10S,unknown,https://www.youtube.com/watch?v=dUfzQjdnUAk,17,Relevant,CENTRAL UNIVERSITY OF GUJARAT 6th CONVOCATION,LIVI.,CENTRAL UNIVERSITY OF GUJARAT 6th CONVOCATION LIVI.,6,45,1,5,7,51,0,0,0,0,0,0.035677,7.958576903813898,4.634728988229636,0.0,228
37xY6DvQgdA,KIIT University,faculty_research,faculty,KIIT University faculty,"KIIT University – A Global Hub for Learning, Innovation &amp; Diversity #kiit","KIIT - a world-class university located in Bhubaneswar, India, that brings together students from across the globe to learn, grow, ...",KIIT University,2025-03-28T09:13:39Z,2025,3891722,10,0,PT1M29S,unknown,https://www.youtube.com/watch?v=37xY6DvQgdA,17,Relevant,"KIIT University – A Global Hub for Learning, Innovation & Diversity #kiit","KIIT - a world-class university located in Bhubaneswar, India, that brings together students from across the globe to learn, grow, .","KIIT University – A Global Hub for Learning, Innovation & Diversity #kiit KIIT - a world-class university located in Bhubaneswar, India, that brings together students from across the globe to learn, grow, .",12,73,21,132,33,206,0,1,0,0,0,3e-06,15.17436254812109,2.3978952727983707,0.0,461
MQbbtcR9YsM,Symbiosis International University,faculty_research,faculty,Symbiosis International University faculty,MBA in Dubai with Scholarships | Symbiosis International University Dubai 2026 Intake | Apply Now,Why choose Dubai for your MBA? Dubai is one of the world's fastest-growing global business hubs — offering unmatched ...,Symbiosis International University Dubai,2025-12-15T12:51:49Z,2025,218,4,1,PT2M18S,unknown,https://www.youtube.com/watch?v=MQbbtcR9YsM,17,Relevant,MBA in Dubai with Scholarships | Symbiosis International University Dubai 2026 Intake | Apply Now,Why choose Dubai for your MBA? Dubai is one of the world's fastest-growing global business hubs — offering unmatched .,MBA in Dubai with Scholarships | Symbiosis International University Dubai 2026 Intake | Apply Now Why choose Dubai for your MBA? Dubai is one of the world's fastest-growing global business hubs — offering unmatched .,15,97,20,118,35,216,0,0,0,0,1,0.022936,5.389071729816501,1.6094379124341003,0.6931471805599453,199
7r2fU6R9lVM,Amity University,faculty_research,faculty,Amity University faculty,"VACANCY | Amity University | Professor, Associate Professor, Assistant Professor | Law, Science Etc.",,SUE Kare Che,2025-05-02T06:15:40Z,2025,895,6,0,PT19S,unknown,https://www.youtube.com/watch?v=7r2fU6R9lVM,17,Relevant,"VACANCY | Amity University | Professor, Associate Professor, Assistant Professor | Law, Science Etc.",,"VACANCY | Amity University | Professor, Associate Professor, Assistant Professor | Law, Science Etc.",14,100,0,0,14,100,0,0,0,0,0,0.006704,6.79794041297493,1.9459101490553132,0.0,426
kaKMencGi44,Visvesvaraya National Institute of Technology Nagpur,faculty_research,faculty,Visvesvaraya National Institute of Technology Nagpur faculty,Visvesvaraya rashtriy praudyogiki Sansthan Nagpur | NIT Nagpur | assistant professor vacancies,Visvesvaraya rashtriy praudyogiki Sansthan Nagpur | NIT Nagpur | assistant professor vacancies.,VidyaDhan Classes ,2025-06-30T04:35:05Z,2025,446,1,2,PT16S,unknown,https://www.youtube.com/watch?v=kaKMencGi44,17,Relevant,Visvesvaraya rashtriy praudyogiki Sansthan Nagpur | NIT Nagpur | assistant professor vacancies,Visvesvaraya rashtriy praudyogiki Sansthan Nagpur | NIT Nagpur | assistant professor vacancies.,Visvesvaraya rashtriy praudyogiki Sansthan Nagpur | NIT Nagpur | assistant professor vacancies Visvesvaraya rashtriy praudyogiki Sansthan Nagpur | NIT Nagpur | assistant professor vacancies.,12,94,12,95,24,190,0,0,0,0,0,0.006726,6.102558594613569,0.6931471805599453,1.0986122886681098,367
GxeBhpgzDO8,Amity University,faculty_research,faculty,Amity University faculty,Orientation 2025 at Amity University Punjab #amityuniversitypunjab #explore #bestuniversity #mohali,,"Amity University Punjab ""Official""",2025-08-11T14:43:30Z,2025,2183,35,0,PT34S,unknown,https://www.youtube.com/watch?v=GxeBhpgzDO8,17,Relevant,Orientation 2025 at Amity University Punjab #amityuniversitypunjab #explore #bestuniversity #mohali,,Orientation 2025 at Amity University Punjab #amityuniversitypunjab #explore #bestuniversity #mohali,10,99,0,0,10,99,0,4,0,0,0,0.016033,7.688913336864796,3.58351893845611,0.0,325
2FDrOTcI_dY,Anna University,faculty_research,plagiarism,Anna University plagiarism,Published Research/Review Paper in Just 2-3 Months II SCOPUS and SCI Free Journal II My Smart Tips,Published Research/Review Paper in Just 2-3 Months II SCOPUS and SCI (WOS) Journal II My Smart Tips One-Day Workshop on ...,My Research Support,2023-07-21T16:04:14Z,2023,111605,2252,224,PT18M2S,unknown,https://www.youtube.com/watch?v=2FDrOTcI_dY,17,Relevant,Published Research/Review Paper in Just 2-3 Months II SCOPUS and SCI Free Journal II My Smart Tips,Published Research/Review Paper in Just 2-3 Months II SCOPUS and SCI (WOS) Journal II My Smart Tips One-Day Workshop on .,Published Research/Review Paper in Just 2-3 Months II SCOPUS and SCI Free Journal II My Smart Tips Published Research/Review Paper in Just 2-3 Months II SCOPUS and SCI (WOS) Journal II My Smart Tips One-Day Workshop on .,17,98,21,121,38,220,0,0,0,0,0,0.022185,11.622730090925005,7.720017940432244,5.41610040220442,1077
